team_abbreviation_home,team_abbreviation_away,pts_home,pts_away,game_date
POR,LAL,120.0,128.0,2019-12-28 00:00:00
WAS,NYK,100.0,107.0,2019-12-28 00:00:00
MEM,CHA,117.0,104.0,2019-12-29 00:00:00
TOR,OKC,97.0,98.0,2019-12-29 00:00:00
NOP,HOU,127.0,112.0,2019-12-29 00:00:00
LAL,DAL,108.0,95.0,2019-12-29 00:00:00
DEN,SAC,120.0,115.0,2019-12-29 00:00:00
MIN,BKN,122.0,115.0,2019-12-30 00:00:00
WAS,MIA,123.0,105.0,2019-12-30 00:00:00
CHI,MIL,102.0,123.0,2019-12-30 00:00:00
ORL,ATL,93.0,101.0,2019-12-30 00:00:00
UTA,DET,104.0,81.0,2019-12-30 00:00:00
POR,PHX,116.0,122.0,2019-12-30 00:00:00
IND,PHI,115.0,97.0,2019-12-31 00:00:00
HOU,DEN,130.0,104.0,2019-12-31 00:00:00
CHA,BOS,92.0,109.0,2019-12-31 00:00:00
TOR,CLE,117.0,97.0,2019-12-31 00:00:00
OKC,DAL,106.0,101.0,2019-12-31 00:00:00
SAS,GSW,117.0,113.0,2019-12-31 00:00:00
SAC,LAC,87.0,105.0,2019-12-31 00:00:00
MIL,MIN,106.0,104.0,2020-01-01 00:00:00
NYK,POR,117.0,93.0,2020-01-01 00:00:00
LAL,PHX,117.0,107.0,2020-01-01 00:00:00
WAS,ORL,101.0,122.0,2020-01-01 00:00:00
MIN,GSW,99.0,84.0,2020-01-02 00:00:00
CHI,UTA,98.0,102.0,2020-01-02 00:00:00
IND,DEN,116.0,124.0,2020-01-02 00:00:00
SAS,OKC,103.0,109.0,2020-01-02 00:00:00
CLE,CHA,106.0,109.0,2020-01-02 00:00:00
MIA,TOR,84.0,76.0,2020-01-02 00:00:00
LAC,DET,126.0,112.0,2020-01-02 00:00:00
SAC,MEM,128.0,123.0,2020-01-02 00:00:00
DAL,BKN,123.0,111.0,2020-01-02 00:00:00
LAL,NOP,123.0,113.0,2020-01-03 00:00:00
WAS,POR,103.0,122.0,2020-01-03 00:00:00
BOS,ATL,109.0,106.0,2020-01-03 00:00:00
ORL,MIA,105.0,85.0,2020-01-03 00:00:00
HOU,PHI,118.0,108.0,2020-01-03 00:00:00
PHX,NYK,120.0,112.0,2020-01-03 00:00:00
SAC,NOP,115.0,117.0,2020-01-04 00:00:00
MIL,SAS,127.0,118.0,2020-01-04 00:00:00
CHI,BOS,104.0,111.0,2020-01-04 00:00:00
DAL,CHA,120.0,123.0,2020-01-04 00:00:00
CLE,OKC,106.0,121.0,2020-01-04 00:00:00
ORL,UTA,96.0,109.0,2020-01-04 00:00:00
GSW,DET,104.0,111.0,2020-01-04 00:00:00
LAC,MEM,114.0,140.0,2020-01-04 00:00:00
WAS,DEN,128.0,114.0,2020-01-04 00:00:00
BKN,TOR,102.0,121.0,2020-01-04 00:00:00
ATL,IND,116.0,111.0,2020-01-04 00:00:00
PHX,MEM,114.0,121.0,2020-01-05 00:00:00
LAC,NYK,135.0,132.0,2020-01-05 00:00:00
MIA,POR,122.0,111.0,2020-01-05 00:00:00
CLE,MIN,103.0,118.0,2020-01-05 00:00:00
LAL,DET,106.0,99.0,2020-01-05 00:00:00
WAS,BOS,99.0,94.0,2020-01-06 00:00:00
ORL,BKN,101.0,89.0,2020-01-06 00:00:00
SAC,GSW,111.0,98.0,2020-01-06 00:00:00
NOP,UTA,126.0,128.0,2020-01-06 00:00:00
SAS,MIL,126.0,104.0,2020-01-06 00:00:00
CHA,IND,104.0,115.0,2020-01-06 00:00:00
ATL,DEN,115.0,123.0,2020-01-06 00:00:00
DAL,CHI,118.0,110.0,2020-01-06 00:00:00
PHI,OKC,120.0,113.0,2020-01-06 00:00:00
LAL,NYK,117.0,87.0,2020-01-07 00:00:00
CLE,DET,113.0,115.0,2020-01-07 00:00:00
BKN,OKC,103.0,111.0,2020-01-07 00:00:00
PHX,SAC,103.0,114.0,2020-01-07 00:00:00
TOR,POR,99.0,101.0,2020-01-07 00:00:00
MEM,MIN,119.0,112.0,2020-01-07 00:00:00
UTA,NYK,128.0,104.0,2020-01-08 00:00:00
IND,MIA,108.0,122.0,2020-01-08 00:00:00
ORL,WAS,123.0,89.0,2020-01-08 00:00:00
BOS,SAS,114.0,129.0,2020-01-08 00:00:00
GSW,MIL,98.0,107.0,2020-01-08 00:00:00
DAL,DEN,106.0,107.0,2020-01-08 00:00:00
NOP,CHI,123.0,108.0,2020-01-08 00:00:00
ATL,HOU,115.0,122.0,2020-01-08 00:00:00
CHA,TOR,110.0,112.0,2020-01-08 00:00:00
OKC,HOU,113.0,92.0,2020-01-09 00:00:00
DET,CLE,112.0,115.0,2020-01-09 00:00:00
PHI,BOS,109.0,98.0,2020-01-09 00:00:00
MIN,POR,116.0,102.0,2020-01-09 00:00:00
SAC,MIL,106.0,127.0,2020-01-10 00:00:00
PHX,ORL,98.0,94.0,2020-01-10 00:00:00
DAL,LAL,114.0,129.0,2020-01-10 00:00:00
UTA,CHA,109.0,92.0,2020-01-10 00:00:00
BKN,MIA,117.0,113.0,2020-01-10 00:00:00
CHI,IND,105.0,116.0,2020-01-10 00:00:00
MEM,SAS,134.0,121.0,2020-01-10 00:00:00
LAC,GSW,109.0,100.0,2020-01-10 00:00:00
WAS,ATL,111.0,101.0,2020-01-10 00:00:00
NYK,NOP,111.0,123.0,2020-01-10 00:00:00
BOS,NOP,140.0,105.0,2020-01-11 00:00:00
HOU,MIN,139.0,109.0,2020-01-11 00:00:00
DAL,PHI,109.0,91.0,2020-01-11 00:00:00
DET,CHI,99.0,108.0,2020-01-11 00:00:00
OKC,LAL,110.0,125.0,2020-01-11 00:00:00
DEN,CLE,103.0,111.0,2020-01-11 00:00:00
POR,MIL,101.0,122.0,2020-01-11 00:00:00
TOR,SAS,104.0,105.0,2020-01-12 00:00:00
MEM,GSW,122.0,102.0,2020-01-12 00:00:00
WAS,UTA,116.0,127.0,2020-01-12 00:00:00
NYK,MIA,124.0,121.0,2020-01-12 00:00:00
BKN,ATL,108.0,86.0,2020-01-12 00:00:00
DEN,LAC,114.0,104.0,2020-01-12 00:00:00
PHX,CHA,100.0,92.0,2020-01-12 00:00:00
DET,NOP,110.0,117.0,2020-01-13 00:00:00
LAL,CLE,128.0,99.0,2020-01-13 00:00:00
IND,PHI,101.0,95.0,2020-01-13 00:00:00
SAC,ORL,112.0,114.0,2020-01-13 00:00:00
POR,CHA,115.0,112.0,2020-01-13 00:00:00
MIN,OKC,104.0,117.0,2020-01-13 00:00:00
BOS,CHI,113.0,101.0,2020-01-13 00:00:00
GSW,DAL,97.0,124.0,2020-01-14 00:00:00
BKN,UTA,107.0,118.0,2020-01-14 00:00:00
MEM,HOU,121.0,110.0,2020-01-14 00:00:00
MIL,NYK,128.0,102.0,2020-01-14 00:00:00
ATL,PHX,123.0,110.0,2020-01-14 00:00:00
LAC,CLE,128.0,103.0,2020-01-14 00:00:00
HOU,POR,107.0,117.0,2020-01-15 00:00:00
LAL,ORL,118.0,119.0,2020-01-15 00:00:00
MIN,IND,99.0,104.0,2020-01-15 00:00:00
SAC,DAL,123.0,127.0,2020-01-15 00:00:00
BOS,DET,103.0,116.0,2020-01-15 00:00:00
MIA,SAS,106.0,100.0,2020-01-15 00:00:00
OKC,TOR,121.0,130.0,2020-01-15 00:00:00
DEN,CHA,100.0,86.0,2020-01-15 00:00:00
PHI,BKN,117.0,106.0,2020-01-15 00:00:00
CHI,WAS,115.0,106.0,2020-01-15 00:00:00
NOP,UTA,138.0,132.0,2020-01-16 00:00:00
MIL,BOS,128.0,123.0,2020-01-16 00:00:00
NYK,PHX,98.0,121.0,2020-01-16 00:00:00
LAC,ORL,122.0,95.0,2020-01-16 00:00:00
GSW,DEN,131.0,134.0,2020-01-16 00:00:00
SAS,ATL,120.0,121.0,2020-01-17 00:00:00
PHI,CHI,100.0,89.0,2020-01-17 00:00:00
OKC,MIA,108.0,115.0,2020-01-17 00:00:00
IND,MIN,116.0,114.0,2020-01-17 00:00:00
MEM,CLE,113.0,109.0,2020-01-17 00:00:00
TOR,WAS,140.0,111.0,2020-01-17 00:00:00
DAL,POR,120.0,112.0,2020-01-17 00:00:00
OKC,POR,119.0,106.0,2020-01-18 00:00:00
NYK,PHI,87.0,90.0,2020-01-18 00:00:00
BOS,PHX,119.0,123.0,2020-01-18 00:00:00
UTA,SAC,123.0,101.0,2020-01-18 00:00:00
GSW,ORL,109.0,95.0,2020-01-18 00:00:00
HOU,LAL,115.0,124.0,2020-01-18 00:00:00
BKN,MIL,97.0,117.0,2020-01-18 00:00:00
ATL,DET,103.0,136.0,2020-01-18 00:00:00
MIN,TOR,112.0,122.0,2020-01-18 00:00:00
NOP,LAC,130.0,133.0,2020-01-18 00:00:00
CHI,CLE,118.0,116.0,2020-01-18 00:00:00
DEN,IND,107.0,115.0,2020-01-19 00:00:00
SAS,MIA,107.0,102.0,2020-01-19 00:00:00
POR,GSW,129.0,124.0,2020-01-20 00:00:00
CHA,ORL,83.0,106.0,2020-01-20 00:00:00
BOS,LAL,139.0,107.0,2020-01-20 00:00:00
ATL,TOR,117.0,122.0,2020-01-20 00:00:00
CLE,NYK,86.0,106.0,2020-01-20 00:00:00
UTA,IND,118.0,88.0,2020-01-20 00:00:00
MIL,CHI,111.0,98.0,2020-01-20 00:00:00
MIN,DEN,100.0,107.0,2020-01-20 00:00:00
MEM,NOP,116.0,126.0,2020-01-20 00:00:00
BKN,PHI,111.0,117.0,2020-01-20 00:00:00
HOU,OKC,107.0,112.0,2020-01-20 00:00:00
MIA,SAC,118.0,113.0,2020-01-20 00:00:00
PHX,SAS,118.0,120.0,2020-01-20 00:00:00
WAS,DET,106.0,100.0,2020-01-20 00:00:00
DAL,LAC,107.0,110.0,2020-01-21 00:00:00
GSW,UTA,96.0,129.0,2020-01-22 00:00:00
PHX,IND,87.0,112.0,2020-01-22 00:00:00
DET,SAC,127.0,106.0,2020-01-22 00:00:00
ORL,OKC,114.0,120.0,2020-01-22 00:00:00
NYK,LAL,92.0,100.0,2020-01-22 00:00:00
ATL,LAC,102.0,95.0,2020-01-22 00:00:00
CHI,MIN,117.0,110.0,2020-01-22 00:00:00
MIA,WAS,134.0,129.0,2020-01-22 00:00:00
HOU,DEN,121.0,105.0,2020-01-22 00:00:00
TOR,PHI,107.0,95.0,2020-01-22 00:00:00
BOS,MEM,119.0,95.0,2020-01-22 00:00:00
NOP,SAS,117.0,121.0,2020-01-22 00:00:00
CLE,WAS,112.0,124.0,2020-01-23 00:00:00
POR,DAL,125.0,133.0,2020-01-23 00:00:00
BKN,LAL,113.0,128.0,2020-01-23 00:00:00
SAS,PHX,99.0,103.0,2020-01-24 00:00:00
DET,MEM,112.0,125.0,2020-01-24 00:00:00
NOP,DEN,106.0,113.0,2020-01-24 00:00:00
CHI,SAC,81.0,98.0,2020-01-24 00:00:00
MIA,LAC,117.0,122.0,2020-01-24 00:00:00
MIN,HOU,124.0,131.0,2020-01-24 00:00:00
NYK,TOR,112.0,118.0,2020-01-24 00:00:00
ORL,BOS,98.0,109.0,2020-01-24 00:00:00
OKC,ATL,140.0,111.0,2020-01-24 00:00:00
GSW,IND,118.0,129.0,2020-01-24 00:00:00
CHA,MIL,103.0,116.0,2020-01-24 00:00:00
CLE,CHI,106.0,118.0,2020-01-25 00:00:00
MIN,OKC,104.0,113.0,2020-01-25 00:00:00
PHI,LAL,108.0,91.0,2020-01-25 00:00:00
UTA,DAL,112.0,107.0,2020-01-25 00:00:00
DET,BKN,111.0,121.0,2020-01-25 00:00:00
DEN,HOU,117.0,110.0,2020-01-26 00:00:00
MEM,PHX,114.0,109.0,2020-01-26 00:00:00
NOP,BOS,123.0,108.0,2020-01-26 00:00:00
ORL,LAC,97.0,112.0,2020-01-26 00:00:00
NYK,BKN,110.0,97.0,2020-01-26 00:00:00
SAS,TOR,106.0,110.0,2020-01-26 00:00:00
ATL,WAS,152.0,133.0,2020-01-26 00:00:00
POR,IND,139.0,129.0,2020-01-26 00:00:00
CHI,SAS,110.0,109.0,2020-01-27 00:00:00
MIA,ORL,113.0,92.0,2020-01-27 00:00:00
OKC,DAL,97.0,107.0,2020-01-27 00:00:00
MIN,SAC,129.0,133.0,2020-01-27 00:00:00
UTA,HOU,117.0,126.0,2020-01-27 00:00:00
DET,CLE,100.0,115.0,2020-01-27 00:00:00
PHI,GSW,115.0,104.0,2020-01-28 00:00:00
TOR,ATL,130.0,114.0,2020-01-28 00:00:00
CHA,NYK,97.0,92.0,2020-01-28 00:00:00
MIA,BOS,101.0,109.0,2020-01-28 00:00:00
MIL,WAS,151.0,131.0,2020-01-28 00:00:00
CLE,NOP,111.0,125.0,2020-01-28 00:00:00
DAL,PHX,104.0,133.0,2020-01-28 00:00:00
MEM,DEN,104.0,96.0,2020-01-28 00:00:00
IND,CHI,115.0,106.0,2020-01-29 00:00:00
SAS,UTA,127.0,120.0,2020-01-29 00:00:00
SAC,OKC,100.0,120.0,2020-01-29 00:00:00
BKN,DET,125.0,115.0,2020-01-29 00:00:00
POR,HOU,125.0,112.0,2020-01-29 00:00:00
NYK,MEM,106.0,127.0,2020-01-29 00:00:00
ATL,PHI,127.0,117.0,2020-01-30 00:00:00
CLE,TOR,109.0,115.0,2020-01-30 00:00:00
DEN,UTA,106.0,100.0,2020-01-30 00:00:00
BOS,GSW,119.0,104.0,2020-01-30 00:00:00
LAC,SAC,103.0,124.0,2020-01-30 00:00:00
WAS,CHA,121.0,107.0,2020-01-30 00:00:00
PHX,OKC,107.0,111.0,2020-01-31 00:00:00
BKN,CHI,133.0,118.0,2020-01-31 00:00:00
HOU,DAL,128.0,121.0,2020-01-31 00:00:00
DET,TOR,92.0,105.0,2020-01-31 00:00:00
MIL,DEN,115.0,127.0,2020-01-31 00:00:00
LAL,POR,119.0,127.0,2020-01-31 00:00:00
NOP,MEM,139.0,111.0,2020-01-31 00:00:00
SAS,CHA,114.0,90.0,2020-02-01 00:00:00
DAL,ATL,123.0,100.0,2020-02-01 00:00:00
SAC,LAL,113.0,129.0,2020-02-01 00:00:00
CLE,GSW,112.0,131.0,2020-02-01 00:00:00
ORL,MIA,89.0,102.0,2020-02-01 00:00:00
POR,UTA,124.0,107.0,2020-02-01 00:00:00
WAS,BKN,113.0,107.0,2020-02-01 00:00:00
IND,NYK,85.0,92.0,2020-02-01 00:00:00
LAC,MIN,118.0,106.0,2020-02-01 00:00:00
BOS,PHI,116.0,95.0,2020-02-01 00:00:00
TOR,CHI,129.0,102.0,2020-02-02 00:00:00
MIL,PHX,129.0,108.0,2020-02-02 00:00:00
DET,DEN,128.0,123.0,2020-02-02 00:00:00
HOU,NOP,117.0,109.0,2020-02-02 00:00:00
MEM,DET,96.0,82.0,2020-02-03 00:00:00
CHA,ORL,100.0,112.0,2020-02-03 00:00:00
ATL,BOS,115.0,123.0,2020-02-03 00:00:00
SAC,MIN,113.0,109.0,2020-02-03 00:00:00
IND,DAL,103.0,112.0,2020-02-03 00:00:00
CLE,NYK,134.0,139.0,2020-02-03 00:00:00
WAS,GSW,117.0,125.0,2020-02-03 00:00:00
BKN,PHX,119.0,97.0,2020-02-03 00:00:00
MIA,PHI,137.0,106.0,2020-02-03 00:00:00
LAC,SAS,108.0,105.0,2020-02-03 00:00:00
HOU,CHA,125.0,110.0,2020-02-04 00:00:00
NOP,MIL,108.0,120.0,2020-02-04 00:00:00
LAL,SAS,129.0,102.0,2020-02-04 00:00:00
DEN,POR,127.0,99.0,2020-02-04 00:00:00
MIN,ATL,120.0,127.0,2020-02-05 00:00:00
DET,PHX,116.0,108.0,2020-02-05 00:00:00
UTA,DEN,95.0,98.0,2020-02-05 00:00:00
DAL,MEM,107.0,121.0,2020-02-05 00:00:00
BOS,ORL,116.0,100.0,2020-02-05 00:00:00
OKC,CLE,109.0,103.0,2020-02-05 00:00:00
LAC,MIA,128.0,111.0,2020-02-05 00:00:00
BKN,GSW,129.0,88.0,2020-02-05 00:00:00
TOR,IND,119.0,118.0,2020-02-05 00:00:00
CHI,NOP,119.0,125.0,2020-02-06 00:00:00
MIL,PHI,112.0,101.0,2020-02-06 00:00:00
POR,SAS,125.0,117.0,2020-02-06 00:00:00
LAL,HOU,111.0,121.0,2020-02-06 00:00:00
NYK,ORL,105.0,103.0,2020-02-06 00:00:00
SAC,MIA,105.0,97.0,2020-02-07 00:00:00
UTA,POR,117.0,114.0,2020-02-07 00:00:00
PHX,HOU,127.0,91.0,2020-02-07 00:00:00
IND,TOR,106.0,115.0,2020-02-07 00:00:00
BOS,ATL,112.0,107.0,2020-02-07 00:00:00
OKC,DET,108.0,101.0,2020-02-07 00:00:00
PHI,MEM,119.0,107.0,2020-02-07 00:00:00
WAS,DAL,119.0,118.0,2020-02-07 00:00:00
CHA,DAL,100.0,116.0,2020-02-08 00:00:00
TOR,BKN,119.0,118.0,2020-02-08 00:00:00
PHX,DEN,108.0,117.0,2020-02-08 00:00:00
ORL,MIL,95.0,111.0,2020-02-08 00:00:00
GSW,LAL,120.0,125.0,2020-02-08 00:00:00
DET,NYK,92.0,95.0,2020-02-08 00:00:00
SAC,SAS,122.0,102.0,2020-02-08 00:00:00
MIN,LAC,142.0,115.0,2020-02-08 00:00:00
IND,NOP,117.0,124.0,2020-02-08 00:00:00
PHI,CHI,118.0,111.0,2020-02-09 00:00:00
HOU,UTA,113.0,114.0,2020-02-09 00:00:00
ATL,NYK,140.0,135.0,2020-02-09 00:00:00
POR,MIA,115.0,109.0,2020-02-09 00:00:00
CLE,LAC,92.0,133.0,2020-02-09 00:00:00
OKC,BOS,111.0,112.0,2020-02-09 00:00:00
WAS,MEM,99.0,106.0,2020-02-09 00:00:00
MIL,SAC,123.0,111.0,2020-02-10 00:00:00
ORL,ATL,135.0,126.0,2020-02-10 00:00:00
TOR,MIN,137.0,126.0,2020-02-10 00:00:00
DAL,UTA,119.0,123.0,2020-02-10 00:00:00
LAL,PHX,125.0,100.0,2020-02-10 00:00:00
GSW,MIA,101.0,113.0,2020-02-10 00:00:00
DET,CHA,76.0,87.0,2020-02-10 00:00:00
DEN,SAS,127.0,120.0,2020-02-10 00:00:00
IND,BKN,105.0,106.0,2020-02-10 00:00:00
PHI,LAC,110.0,103.0,2020-02-11 00:00:00
NOP,POR,138.0,117.0,2020-02-11 00:00:00
OKC,SAS,106.0,114.0,2020-02-11 00:00:00
HOU,BOS,116.0,105.0,2020-02-11 00:00:00
WAS,CHI,126.0,114.0,2020-02-11 00:00:00
IND,MIL,118.0,111.0,2020-02-12 00:00:00
PHX,GSW,112.0,106.0,2020-02-12 00:00:00
MIN,CHA,108.0,115.0,2020-02-12 00:00:00
MEM,POR,111.0,104.0,2020-02-12 00:00:00
BKN,TOR,101.0,91.0,2020-02-12 00:00:00
DAL,SAC,130.0,111.0,2020-02-12 00:00:00
CLE,ATL,127.0,105.0,2020-02-12 00:00:00
ORL,DET,116.0,112.0,2020-02-12 00:00:00
DEN,LAL,116.0,120.0,2020-02-12 00:00:00
UTA,MIA,116.0,101.0,2020-02-12 00:00:00
NYK,WAS,96.0,114.0,2020-02-12 00:00:00
BOS,LAC,141.0,133.0,2020-02-13 00:00:00
NOP,OKC,118.0,123.0,2020-02-13 00:00:00
SAC,MEM,129.0,125.0,2020-02-20 00:00:00
DET,MIL,106.0,126.0,2020-02-20 00:00:00
CHI,CHA,93.0,103.0,2020-02-20 00:00:00
GSW,HOU,105.0,135.0,2020-02-20 00:00:00
PHI,BKN,112.0,104.0,2020-02-20 00:00:00
ATL,MIA,129.0,124.0,2020-02-20 00:00:00
NYK,IND,98.0,106.0,2020-02-21 00:00:00
WAS,CLE,108.0,113.0,2020-02-21 00:00:00
LAL,MEM,117.0,105.0,2020-02-21 00:00:00
OKC,DEN,113.0,101.0,2020-02-21 00:00:00
ORL,DAL,106.0,122.0,2020-02-21 00:00:00
MIN,BOS,117.0,127.0,2020-02-21 00:00:00
TOR,PHX,118.0,101.0,2020-02-21 00:00:00
UTA,SAS,104.0,113.0,2020-02-21 00:00:00
POR,NOP,115.0,128.0,2020-02-21 00:00:00
ATL,DAL,111.0,107.0,2020-02-22 00:00:00
LAC,SAC,103.0,112.0,2020-02-22 00:00:00
CHI,PHX,104.0,112.0,2020-02-22 00:00:00
MIA,CLE,124.0,105.0,2020-02-22 00:00:00
MIL,PHI,119.0,98.0,2020-02-22 00:00:00
UTA,HOU,110.0,120.0,2020-02-22 00:00:00
CHA,BKN,86.0,115.0,2020-02-22 00:00:00
TOR,IND,127.0,81.0,2020-02-23 00:00:00
CHI,WAS,126.0,117.0,2020-02-23 00:00:00
GSW,NOP,101.0,115.0,2020-02-23 00:00:00
DEN,MIN,128.0,116.0,2020-02-23 00:00:00
LAL,BOS,114.0,112.0,2020-02-23 00:00:00
OKC,SAS,131.0,103.0,2020-02-23 00:00:00
POR,DET,107.0,104.0,2020-02-23 00:00:00
BKN,ORL,113.0,115.0,2020-02-24 00:00:00
LAC,MEM,124.0,97.0,2020-02-24 00:00:00
DAL,MIN,139.0,123.0,2020-02-24 00:00:00
WAS,MIL,134.0,137.0,2020-02-24 00:00:00
HOU,NYK,123.0,112.0,2020-02-24 00:00:00
CLE,MIA,125.0,119.0,2020-02-24 00:00:00
PHI,ATL,129.0,112.0,2020-02-24 00:00:00
UTA,PHX,111.0,131.0,2020-02-24 00:00:00
GSW,SAC,94.0,112.0,2020-02-25 00:00:00
TOR,MIL,97.0,108.0,2020-02-25 00:00:00
CHI,OKC,122.0,124.0,2020-02-25 00:00:00
LAL,NOP,118.0,109.0,2020-02-25 00:00:00
POR,BOS,106.0,118.0,2020-02-25 00:00:00
IND,CHA,119.0,80.0,2020-02-25 00:00:00
DEN,DET,115.0,98.0,2020-02-25 00:00:00
HOU,MEM,140.0,112.0,2020-02-26 00:00:00
UTA,BOS,103.0,114.0,2020-02-26 00:00:00
ATL,ORL,120.0,130.0,2020-02-26 00:00:00
WAS,BKN,110.0,106.0,2020-02-26 00:00:00
CLE,PHI,108.0,94.0,2020-02-26 00:00:00
CHA,NYK,107.0,101.0,2020-02-26 00:00:00
PHX,LAC,92.0,102.0,2020-02-26 00:00:00
MIA,MIN,126.0,129.0,2020-02-26 00:00:00
SAS,DAL,103.0,109.0,2020-02-26 00:00:00
OKC,SAC,112.0,108.0,2020-02-27 00:00:00
GSW,LAL,86.0,116.0,2020-02-27 00:00:00
PHI,NYK,115.0,106.0,2020-02-27 00:00:00
IND,POR,106.0,100.0,2020-02-27 00:00:00
TOR,CHA,96.0,99.0,2020-02-28 00:00:00
LAC,DEN,132.0,103.0,2020-02-28 00:00:00
ORL,MIN,136.0,125.0,2020-02-28 00:00:00
MIL,OKC,133.0,86.0,2020-02-28 00:00:00
UTA,WAS,129.0,119.0,2020-02-28 00:00:00
ATL,BKN,141.0,118.0,2020-02-28 00:00:00
NOP,CLE,116.0,104.0,2020-02-28 00:00:00
MEM,SAC,101.0,104.0,2020-02-28 00:00:00
PHX,DET,111.0,113.0,2020-02-28 00:00:00
MIA,DAL,126.0,118.0,2020-02-28 00:00:00
ATL,POR,129.0,117.0,2020-02-29 00:00:00
MIA,BKN,116.0,113.0,2020-02-29 00:00:00
PHX,GSW,99.0,115.0,2020-02-29 00:00:00
BOS,HOU,110.0,111.0,2020-02-29 00:00:00
MEM,LAL,105.0,88.0,2020-02-29 00:00:00
CLE,IND,104.0,113.0,2020-02-29 00:00:00
NYK,CHI,125.0,115.0,2020-02-29 00:00:00
SAS,ORL,114.0,113.0,2020-02-29 00:00:00
SAC,DET,106.0,100.0,2020-03-01 00:00:00
CHA,MIL,85.0,93.0,2020-03-01 00:00:00
MIN,DAL,91.0,111.0,2020-03-01 00:00:00
NOP,LAL,114.0,122.0,2020-03-01 00:00:00
DEN,TOR,133.0,118.0,2020-03-01 00:00:00
LAC,PHI,136.0,130.0,2020-03-01 00:00:00
GSW,WAS,110.0,124.0,2020-03-01 00:00:00
CLE,UTA,113.0,126.0,2020-03-02 00:00:00
NYK,HOU,125.0,123.0,2020-03-02 00:00:00
ATL,MEM,88.0,127.0,2020-03-02 00:00:00
CHI,DAL,109.0,107.0,2020-03-02 00:00:00
SAS,IND,111.0,116.0,2020-03-02 00:00:00
ORL,POR,107.0,130.0,2020-03-02 00:00:00
MIA,MIL,105.0,89.0,2020-03-02 00:00:00
LAL,PHI,120.0,107.0,2020-03-03 00:00:00
DEN,GSW,100.0,116.0,2020-03-03 00:00:00
SAC,WAS,133.0,126.0,2020-03-03 00:00:00
PHX,TOR,114.0,123.0,2020-03-03 00:00:00
BOS,BKN,120.0,129.0,2020-03-03 00:00:00
OKC,LAC,94.0,109.0,2020-03-03 00:00:00
CHA,SAS,103.0,104.0,2020-03-03 00:00:00
NOP,MIN,134.0,139.0,2020-03-03 00:00:00
DAL,NOP,127.0,123.0,2020-03-04 00:00:00
DET,OKC,107.0,114.0,2020-03-04 00:00:00
POR,WAS,125.0,104.0,2020-03-04 00:00:00
BKN,MEM,79.0,118.0,2020-03-04 00:00:00
MIA,ORL,116.0,113.0,2020-03-04 00:00:00
NYK,UTA,104.0,112.0,2020-03-04 00:00:00
MIL,IND,119.0,100.0,2020-03-04 00:00:00
CLE,BOS,106.0,112.0,2020-03-04 00:00:00
MIN,CHI,115.0,108.0,2020-03-04 00:00:00
CHA,DEN,112.0,114.0,2020-03-05 00:00:00
HOU,LAC,105.0,120.0,2020-03-05 00:00:00
SAC,PHI,108.0,125.0,2020-03-05 00:00:00
GSW,TOR,113.0,121.0,2020-03-05 00:00:00
WAS,ATL,118.0,112.0,2020-03-06 00:00:00
NOP,MIA,110.0,104.0,2020-03-06 00:00:00
DAL,MEM,121.0,96.0,2020-03-06 00:00:00
NYK,OKC,103.0,126.0,2020-03-06 00:00:00
CHI,IND,102.0,108.0,2020-03-06 00:00:00
LAL,MIL,113.0,103.0,2020-03-06 00:00:00
MIN,ORL,118.0,132.0,2020-03-06 00:00:00
BKN,SAS,139.0,120.0,2020-03-06 00:00:00
PHX,POR,127.0,117.0,2020-03-06 00:00:00
BOS,UTA,94.0,99.0,2020-03-06 00:00:00
MEM,ATL,118.0,101.0,2020-03-07 00:00:00
DET,UTA,105.0,111.0,2020-03-07 00:00:00
GSW,PHI,118.0,114.0,2020-03-07 00:00:00
POR,SAC,111.0,123.0,2020-03-07 00:00:00
CHA,HOU,108.0,99.0,2020-03-07 00:00:00
CLE,DEN,104.0,102.0,2020-03-07 00:00:00
LAC,LAL,103.0,112.0,2020-03-08 00:00:00
WAS,MIA,89.0,100.0,2020-03-08 00:00:00
DAL,IND,109.0,112.0,2020-03-08 00:00:00
CLE,SAS,132.0,129.0,2020-03-08 00:00:00
BKN,CHI,110.0,107.0,2020-03-08 00:00:00
HOU,ORL,106.0,126.0,2020-03-08 00:00:00
BOS,OKC,104.0,105.0,2020-03-08 00:00:00
NYK,DET,96.0,84.0,2020-03-08 00:00:00
MIN,NOP,107.0,120.0,2020-03-08 00:00:00
SAC,TOR,113.0,118.0,2020-03-08 00:00:00
PHX,MIL,140.0,131.0,2020-03-08 00:00:00
ATL,CHA,143.0,138.0,2020-03-09 00:00:00
DEN,MIL,109.0,95.0,2020-03-09 00:00:00
UTA,TOR,92.0,101.0,2020-03-09 00:00:00
IND,BOS,111.0,114.0,2020-03-10 00:00:00
GSW,LAC,107.0,131.0,2020-03-10 00:00:00
POR,PHX,121.0,105.0,2020-03-10 00:00:00
CHI,CLE,108.0,103.0,2020-03-10 00:00:00
MEM,ORL,115.0,120.0,2020-03-10 00:00:00
SAS,DAL,119.0,109.0,2020-03-10 00:00:00
WAS,NYK,122.0,115.0,2020-03-10 00:00:00
HOU,MIN,117.0,111.0,2020-03-10 00:00:00
LAL,BKN,102.0,104.0,2020-03-10 00:00:00
