team_abbreviation_home,team_abbreviation_away,pts_home,pts_away,game_date
DEN,POR,120.0,107.0,2022-12-23 00:00:00
OKC,NOP,125.0,128.0,2022-12-23 00:00:00
HOU,DAL,106.0,112.0,2022-12-23 00:00:00
MIA,IND,108.0,111.0,2022-12-23 00:00:00
ATL,DET,130.0,105.0,2022-12-23 00:00:00
BKN,MIL,118.0,100.0,2022-12-23 00:00:00
BOS,MIN,121.0,109.0,2022-12-23 00:00:00
PHI,LAC,119.0,114.0,2022-12-23 00:00:00
ORL,SAS,133.0,113.0,2022-12-23 00:00:00
NYK,PHI,112.0,119.0,2022-12-25 00:00:00
DAL,LAL,124.0,115.0,2022-12-25 00:00:00
BOS,MIL,139.0,118.0,2022-12-25 00:00:00
GSW,MEM,123.0,109.0,2022-12-25 00:00:00
DEN,PHX,128.0,125.0,2022-12-25 00:00:00
POR,CHA,124.0,113.0,2022-12-26 00:00:00
CLE,BKN,117.0,125.0,2022-12-26 00:00:00
SAS,UTA,126.0,122.0,2022-12-26 00:00:00
MIA,MIN,113.0,110.0,2022-12-26 00:00:00
DET,LAC,131.0,142.0,2022-12-26 00:00:00
CHI,HOU,118.0,133.0,2022-12-26 00:00:00
NOP,IND,113.0,93.0,2022-12-26 00:00:00
OKC,SAS,130.0,114.0,2022-12-27 00:00:00
TOR,LAC,113.0,124.0,2022-12-27 00:00:00
IND,ATL,129.0,114.0,2022-12-27 00:00:00
GSW,CHA,110.0,105.0,2022-12-27 00:00:00
SAC,DEN,106.0,113.0,2022-12-27 00:00:00
MEM,PHX,108.0,125.0,2022-12-27 00:00:00
ORL,LAL,110.0,129.0,2022-12-27 00:00:00
BOS,HOU,126.0,102.0,2022-12-27 00:00:00
WAS,PHI,116.0,111.0,2022-12-27 00:00:00
DAL,NYK,126.0,121.0,2022-12-27 00:00:00
SAC,DEN,127.0,126.0,2022-12-28 00:00:00
CHI,MIL,119.0,113.0,2022-12-28 00:00:00
NOP,MIN,119.0,118.0,2022-12-28 00:00:00
ATL,BKN,107.0,108.0,2022-12-28 00:00:00
DET,ORL,121.0,101.0,2022-12-28 00:00:00
WAS,PHX,127.0,102.0,2022-12-28 00:00:00
GSW,UTA,112.0,107.0,2022-12-28 00:00:00
MIA,LAL,112.0,98.0,2022-12-28 00:00:00
IND,CLE,135.0,126.0,2022-12-29 00:00:00
TOR,MEM,106.0,119.0,2022-12-29 00:00:00
BOS,LAC,116.0,110.0,2022-12-29 00:00:00
SAS,NYK,122.0,115.0,2022-12-29 00:00:00
CHA,OKC,121.0,113.0,2022-12-29 00:00:00
DAL,HOU,129.0,114.0,2022-12-29 00:00:00
SAC,UTA,126.0,125.0,2022-12-30 00:00:00
DEN,MIA,124.0,119.0,2022-12-30 00:00:00
MIL,MIN,123.0,114.0,2022-12-30 00:00:00
GSW,POR,118.0,112.0,2022-12-30 00:00:00
NOP,PHI,127.0,116.0,2022-12-30 00:00:00
ORL,WAS,100.0,119.0,2022-12-30 00:00:00
CHI,DET,132.0,118.0,2022-12-30 00:00:00
TOR,PHX,113.0,104.0,2022-12-30 00:00:00
ATL,LAL,121.0,130.0,2022-12-30 00:00:00
IND,LAC,131.0,130.0,2022-12-31 00:00:00
SAS,DAL,125.0,126.0,2022-12-31 00:00:00
CHI,CLE,102.0,103.0,2022-12-31 00:00:00
UTA,MIA,123.0,126.0,2022-12-31 00:00:00
HOU,NYK,88.0,108.0,2022-12-31 00:00:00
OKC,PHI,96.0,115.0,2022-12-31 00:00:00
MIN,DET,104.0,116.0,2022-12-31 00:00:00
MEM,NOP,116.0,101.0,2022-12-31 00:00:00
CHA,BKN,106.0,123.0,2022-12-31 00:00:00
MEM,SAC,118.0,108.0,2023-01-01 00:00:00
DEN,BOS,123.0,111.0,2023-01-01 00:00:00
MIL,WAS,95.0,118.0,2023-01-01 00:00:00
GSW,ATL,143.0,141.0,2023-01-02 00:00:00
HOU,DAL,106.0,111.0,2023-01-02 00:00:00
LAC,MIA,100.0,110.0,2023-01-02 00:00:00
BKN,SAS,139.0,103.0,2023-01-02 00:00:00
CLE,CHI,145.0,134.0,2023-01-02 00:00:00
MIN,DEN,124.0,111.0,2023-01-02 00:00:00
POR,DET,135.0,106.0,2023-01-02 00:00:00
NYK,PHX,102.0,83.0,2023-01-02 00:00:00
IND,TOR,122.0,114.0,2023-01-02 00:00:00
CHA,LAL,115.0,121.0,2023-01-02 00:00:00
PHI,NOP,120.0,111.0,2023-01-02 00:00:00
OKC,BOS,150.0,117.0,2023-01-03 00:00:00
MIL,WAS,123.0,113.0,2023-01-03 00:00:00
UTA,SAC,115.0,117.0,2023-01-03 00:00:00
ORL,OKC,126.0,115.0,2023-01-04 00:00:00
CLE,PHX,90.0,88.0,2023-01-04 00:00:00
PHI,IND,129.0,126.0,2023-01-04 00:00:00
LAL,MIA,112.0,109.0,2023-01-04 00:00:00
GSW,DET,119.0,122.0,2023-01-04 00:00:00
SAC,ATL,117.0,120.0,2023-01-04 00:00:00
MIN,POR,113.0,106.0,2023-01-04 00:00:00
CHI,BKN,121.0,112.0,2023-01-04 00:00:00
TOR,MIL,101.0,104.0,2023-01-04 00:00:00
NOP,HOU,119.0,108.0,2023-01-04 00:00:00
CHA,MEM,107.0,131.0,2023-01-04 00:00:00
NYK,SAS,117.0,114.0,2023-01-04 00:00:00
DAL,BOS,95.0,124.0,2023-01-05 00:00:00
HOU,UTA,114.0,131.0,2023-01-05 00:00:00
DEN,LAC,122.0,91.0,2023-01-05 00:00:00
ORL,MEM,115.0,123.0,2023-01-05 00:00:00
SAS,DET,121.0,109.0,2023-01-06 00:00:00
LAL,ATL,130.0,114.0,2023-01-06 00:00:00
NOP,BKN,102.0,108.0,2023-01-06 00:00:00
PHI,CHI,112.0,126.0,2023-01-06 00:00:00
IND,POR,108.0,99.0,2023-01-06 00:00:00
TOR,NYK,108.0,112.0,2023-01-06 00:00:00
MIL,CHA,109.0,138.0,2023-01-06 00:00:00
OKC,WAS,127.0,110.0,2023-01-06 00:00:00
DEN,CLE,121.0,108.0,2023-01-06 00:00:00
MIN,LAC,128.0,115.0,2023-01-06 00:00:00
PHX,MIA,96.0,104.0,2023-01-06 00:00:00
SAC,LAL,134.0,136.0,2023-01-07 00:00:00
CHI,UTA,126.0,118.0,2023-01-07 00:00:00
GSW,ORL,101.0,115.0,2023-01-07 00:00:00
SAS,BOS,116.0,121.0,2023-01-07 00:00:00
DAL,NOP,127.0,117.0,2023-01-07 00:00:00
MIA,BKN,101.0,102.0,2023-01-08 00:00:00
DET,PHI,111.0,123.0,2023-01-08 00:00:00
OKC,DAL,120.0,109.0,2023-01-08 00:00:00
PHX,CLE,98.0,112.0,2023-01-08 00:00:00
LAC,ATL,108.0,112.0,2023-01-08 00:00:00
IND,CHA,116.0,111.0,2023-01-08 00:00:00
MEM,UTA,123.0,118.0,2023-01-08 00:00:00
TOR,POR,117.0,105.0,2023-01-08 00:00:00
HOU,MIN,96.0,104.0,2023-01-08 00:00:00
NYK,MIL,107.0,111.0,2023-01-09 00:00:00
MEM,SAS,121.0,113.0,2023-01-09 00:00:00
DEN,LAL,122.0,109.0,2023-01-09 00:00:00
WAS,NOP,112.0,132.0,2023-01-09 00:00:00
BOS,CHI,107.0,99.0,2023-01-09 00:00:00
SAC,ORL,136.0,111.0,2023-01-09 00:00:00
POR,ORL,106.0,109.0,2023-01-10 00:00:00
GSW,PHX,113.0,125.0,2023-01-10 00:00:00
LAC,DAL,113.0,101.0,2023-01-10 00:00:00
PHI,DET,147.0,116.0,2023-01-10 00:00:00
UTA,CLE,116.0,114.0,2023-01-10 00:00:00
TOR,CHA,132.0,120.0,2023-01-10 00:00:00
MIA,OKC,112.0,111.0,2023-01-10 00:00:00
SAC,HOU,135.0,115.0,2023-01-11 00:00:00
DEN,PHX,126.0,97.0,2023-01-11 00:00:00
MEM,SAS,135.0,129.0,2023-01-11 00:00:00
ATL,MIL,105.0,114.0,2023-01-11 00:00:00
NYK,IND,119.0,113.0,2023-01-11 00:00:00
BOS,NOP,125.0,114.0,2023-01-11 00:00:00
WAS,CHI,100.0,97.0,2023-01-11 00:00:00
DET,MIN,135.0,118.0,2023-01-11 00:00:00
MIA,MIL,108.0,102.0,2023-01-12 00:00:00
BKN,BOS,98.0,109.0,2023-01-12 00:00:00
TOR,CHA,124.0,114.0,2023-01-12 00:00:00
POR,CLE,113.0,119.0,2023-01-12 00:00:00
LAL,DAL,115.0,119.0,2023-01-12 00:00:00
PHI,OKC,114.0,133.0,2023-01-12 00:00:00
DET,NOP,110.0,116.0,2023-01-13 00:00:00
WAS,NYK,108.0,112.0,2023-01-13 00:00:00
IND,ATL,111.0,113.0,2023-01-13 00:00:00
SAS,GSW,113.0,144.0,2023-01-13 00:00:00
MIN,PHX,121.0,116.0,2023-01-13 00:00:00
CHI,OKC,110.0,124.0,2023-01-13 00:00:00
UTA,ORL,112.0,108.0,2023-01-13 00:00:00
LAC,DEN,103.0,115.0,2023-01-13 00:00:00
SAC,HOU,139.0,114.0,2023-01-13 00:00:00
CHA,BOS,106.0,122.0,2023-01-14 00:00:00
MIA,MIL,111.0,95.0,2023-01-14 00:00:00
TOR,ATL,103.0,114.0,2023-01-14 00:00:00
IND,MEM,112.0,130.0,2023-01-14 00:00:00
POR,DAL,136.0,119.0,2023-01-14 00:00:00
MIN,CLE,110.0,102.0,2023-01-14 00:00:00
UTA,PHI,117.0,118.0,2023-01-14 00:00:00
CHI,GSW,132.0,118.0,2023-01-15 00:00:00
LAL,PHI,112.0,113.0,2023-01-15 00:00:00
BKN,OKC,102.0,112.0,2023-01-15 00:00:00
POR,DAL,140.0,123.0,2023-01-15 00:00:00
LAC,HOU,121.0,100.0,2023-01-15 00:00:00
DEN,ORL,119.0,116.0,2023-01-15 00:00:00
SAS,SAC,119.0,132.0,2023-01-15 00:00:00
DET,NYK,104.0,117.0,2023-01-15 00:00:00
MIN,UTA,125.0,126.0,2023-01-16 00:00:00
NYK,TOR,121.0,123.0,2023-01-16 00:00:00
LAL,HOU,140.0,132.0,2023-01-16 00:00:00
ATL,MIA,121.0,113.0,2023-01-16 00:00:00
CLE,NOP,113.0,103.0,2023-01-16 00:00:00
MEM,PHX,136.0,106.0,2023-01-16 00:00:00
MIL,IND,132.0,119.0,2023-01-16 00:00:00
WAS,GSW,118.0,127.0,2023-01-16 00:00:00
CHA,BOS,118.0,130.0,2023-01-16 00:00:00
MIL,TOR,130.0,122.0,2023-01-17 00:00:00
SAS,BKN,106.0,98.0,2023-01-17 00:00:00
DEN,POR,122.0,113.0,2023-01-17 00:00:00
LAC,PHI,110.0,120.0,2023-01-17 00:00:00
MEM,CLE,115.0,114.0,2023-01-18 00:00:00
NYK,WAS,105.0,116.0,2023-01-18 00:00:00
DAL,ATL,122.0,130.0,2023-01-18 00:00:00
LAL,SAC,111.0,116.0,2023-01-18 00:00:00
DEN,MIN,122.0,118.0,2023-01-18 00:00:00
HOU,CHA,117.0,122.0,2023-01-18 00:00:00
NOP,MIA,98.0,124.0,2023-01-18 00:00:00
OKC,IND,126.0,106.0,2023-01-18 00:00:00
UTA,LAC,126.0,103.0,2023-01-18 00:00:00
BOS,GSW,121.0,118.0,2023-01-19 00:00:00
MIN,TOR,128.0,126.0,2023-01-19 00:00:00
POR,PHI,95.0,105.0,2023-01-19 00:00:00
PHX,BKN,117.0,112.0,2023-01-19 00:00:00
DET,CHI,108.0,126.0,2023-01-19 00:00:00
CLE,GSW,114.0,120.0,2023-01-20 00:00:00
SAC,OKC,118.0,113.0,2023-01-20 00:00:00
LAL,MEM,122.0,121.0,2023-01-20 00:00:00
DEN,IND,134.0,111.0,2023-01-20 00:00:00
UTA,BKN,106.0,117.0,2023-01-20 00:00:00
DAL,MIA,115.0,90.0,2023-01-20 00:00:00
SAS,LAC,126.0,131.0,2023-01-20 00:00:00
ATL,NYK,139.0,124.0,2023-01-20 00:00:00
ORL,NOP,123.0,110.0,2023-01-20 00:00:00
ATL,CHA,118.0,122.0,2023-01-21 00:00:00
TOR,BOS,104.0,106.0,2023-01-21 00:00:00
SAC,PHI,127.0,129.0,2023-01-21 00:00:00
PHX,IND,112.0,107.0,2023-01-21 00:00:00
MIN,HOU,113.0,104.0,2023-01-21 00:00:00
CLE,MIL,114.0,102.0,2023-01-21 00:00:00
WAS,ORL,138.0,118.0,2023-01-21 00:00:00
TOR,NYK,125.0,116.0,2023-01-22 00:00:00
DAL,LAC,98.0,112.0,2023-01-22 00:00:00
DEN,OKC,99.0,101.0,2023-01-22 00:00:00
GSW,BKN,116.0,120.0,2023-01-22 00:00:00
POR,LAL,112.0,121.0,2023-01-22 00:00:00
MIA,NOP,100.0,96.0,2023-01-22 00:00:00
PHX,MEM,112.0,110.0,2023-01-22 00:00:00
DET,MIL,130.0,150.0,2023-01-23 00:00:00
SAC,MEM,133.0,100.0,2023-01-23 00:00:00
ORL,BOS,113.0,98.0,2023-01-23 00:00:00
POR,SAS,147.0,127.0,2023-01-23 00:00:00
HOU,MIN,119.0,114.0,2023-01-23 00:00:00
UTA,CHA,120.0,102.0,2023-01-23 00:00:00
CHI,ATL,111.0,100.0,2023-01-23 00:00:00
IND,CHI,116.0,110.0,2023-01-24 00:00:00
PHX,CHA,128.0,97.0,2023-01-24 00:00:00
LAL,LAC,115.0,133.0,2023-01-24 00:00:00
NYK,CLE,105.0,103.0,2023-01-24 00:00:00
NOP,DEN,98.0,99.0,2023-01-24 00:00:00
DAL,WAS,126.0,127.0,2023-01-24 00:00:00
MIA,BOS,98.0,95.0,2023-01-24 00:00:00
PHI,BKN,137.0,133.0,2023-01-25 00:00:00
OKC,ATL,132.0,137.0,2023-01-25 00:00:00
ORL,IND,126.0,120.0,2023-01-25 00:00:00
MIL,DEN,107.0,99.0,2023-01-25 00:00:00
NOP,MIN,102.0,111.0,2023-01-25 00:00:00
LAL,SAS,113.0,104.0,2023-01-25 00:00:00
HOU,WAS,103.0,108.0,2023-01-25 00:00:00
POR,UTA,134.0,124.0,2023-01-25 00:00:00
GSW,MEM,122.0,120.0,2023-01-25 00:00:00
SAC,TOR,95.0,113.0,2023-01-25 00:00:00
BOS,NYK,117.0,120.0,2023-01-26 00:00:00
PHX,DAL,95.0,99.0,2023-01-26 00:00:00
LAC,SAS,138.0,100.0,2023-01-26 00:00:00
HOU,CLE,95.0,113.0,2023-01-26 00:00:00
CHA,CHI,111.0,96.0,2023-01-26 00:00:00
BKN,DET,122.0,130.0,2023-01-26 00:00:00
OKC,CLE,112.0,100.0,2023-01-27 00:00:00
IND,MIL,131.0,141.0,2023-01-27 00:00:00
MIN,MEM,111.0,100.0,2023-01-27 00:00:00
MIA,ORL,110.0,105.0,2023-01-27 00:00:00
GSW,TOR,129.0,117.0,2023-01-27 00:00:00
PHI,DEN,126.0,119.0,2023-01-28 00:00:00
BKN,NYK,122.0,115.0,2023-01-28 00:00:00
ORL,CHI,109.0,128.0,2023-01-28 00:00:00
NOP,WAS,103.0,113.0,2023-01-28 00:00:00
MIN,SAC,117.0,110.0,2023-01-28 00:00:00
SAS,PHX,118.0,128.0,2023-01-28 00:00:00
UTA,DAL,108.0,100.0,2023-01-28 00:00:00
DET,HOU,114.0,117.0,2023-01-28 00:00:00
BOS,LAL,125.0,121.0,2023-01-28 00:00:00
ATL,LAC,113.0,120.0,2023-01-28 00:00:00
POR,TOR,105.0,123.0,2023-01-28 00:00:00
MEM,IND,112.0,100.0,2023-01-29 00:00:00
CHA,MIA,122.0,117.0,2023-01-29 00:00:00
CLE,LAC,122.0,99.0,2023-01-29 00:00:00
MIL,NOP,135.0,110.0,2023-01-29 00:00:00
OKC,GSW,120.0,128.0,2023-01-30 00:00:00
SAS,WAS,106.0,127.0,2023-01-30 00:00:00
MIN,SAC,111.0,118.0,2023-01-30 00:00:00
PHI,ORL,109.0,119.0,2023-01-30 00:00:00
DAL,DET,111.0,105.0,2023-01-30 00:00:00
PHX,TOR,114.0,106.0,2023-01-30 00:00:00
POR,ATL,129.0,125.0,2023-01-30 00:00:00
BKN,LAL,121.0,104.0,2023-01-30 00:00:00
CLE,MIA,97.0,100.0,2023-01-31 00:00:00
NYK,LAL,123.0,129.0,2023-01-31 00:00:00
MIL,CHA,124.0,115.0,2023-01-31 00:00:00
CHI,LAC,103.0,108.0,2023-01-31 00:00:00
DEN,NOP,122.0,113.0,2023-01-31 00:00:00
MIN,GSW,119.0,114.0,2023-02-01 00:00:00
SAS,SAC,109.0,119.0,2023-02-01 00:00:00
PHI,ORL,105.0,94.0,2023-02-01 00:00:00
MEM,POR,112.0,122.0,2023-02-01 00:00:00
BOS,BKN,139.0,96.0,2023-02-01 00:00:00
HOU,OKC,112.0,106.0,2023-02-01 00:00:00
UTA,TOR,131.0,128.0,2023-02-01 00:00:00
PHX,ATL,100.0,132.0,2023-02-01 00:00:00
CLE,MEM,128.0,113.0,2023-02-02 00:00:00
DAL,NOP,111.0,106.0,2023-02-02 00:00:00
DEN,GSW,134.0,117.0,2023-02-02 00:00:00
IND,LAL,111.0,112.0,2023-02-02 00:00:00
NYK,MIA,106.0,104.0,2023-02-02 00:00:00
MIL,LAC,106.0,105.0,2023-02-02 00:00:00
CHI,CHA,114.0,98.0,2023-02-02 00:00:00
MIN,ORL,120.0,127.0,2023-02-03 00:00:00
DET,CHA,118.0,112.0,2023-02-03 00:00:00
SAS,PHI,125.0,137.0,2023-02-03 00:00:00
HOU,TOR,111.0,117.0,2023-02-03 00:00:00
BOS,PHX,94.0,106.0,2023-02-03 00:00:00
WAS,POR,116.0,124.0,2023-02-03 00:00:00
IND,SAC,107.0,104.0,2023-02-03 00:00:00
UTA,ATL,108.0,115.0,2023-02-03 00:00:00
DET,PHX,100.0,116.0,2023-02-04 00:00:00
NYK,LAC,128.0,134.0,2023-02-04 00:00:00
BKN,WAS,125.0,123.0,2023-02-04 00:00:00
CHI,POR,129.0,121.0,2023-02-04 00:00:00
MIL,MIA,123.0,115.0,2023-02-04 00:00:00
OKC,HOU,153.0,121.0,2023-02-04 00:00:00
GSW,DAL,119.0,113.0,2023-02-04 00:00:00
DEN,ATL,128.0,108.0,2023-02-04 00:00:00
NOP,LAL,131.0,126.0,2023-02-04 00:00:00
CHA,ORL,113.0,119.0,2023-02-05 00:00:00
IND,CLE,103.0,122.0,2023-02-05 00:00:00
MEM,TOR,103.0,106.0,2023-02-05 00:00:00
MIN,DEN,128.0,98.0,2023-02-05 00:00:00
NOP,SAC,136.0,104.0,2023-02-05 00:00:00
NYK,PHI,108.0,97.0,2023-02-05 00:00:00
HOU,SAC,120.0,140.0,2023-02-06 00:00:00
UTA,DAL,111.0,124.0,2023-02-06 00:00:00
POR,MIL,108.0,127.0,2023-02-06 00:00:00
DET,BOS,99.0,111.0,2023-02-06 00:00:00
GSW,OKC,141.0,114.0,2023-02-06 00:00:00
BKN,LAC,116.0,124.0,2023-02-06 00:00:00
CHI,SAS,128.0,104.0,2023-02-06 00:00:00
WAS,CLE,91.0,114.0,2023-02-06 00:00:00
LAL,OKC,130.0,133.0,2023-02-07 00:00:00
NOP,ATL,116.0,107.0,2023-02-07 00:00:00
ORL,NYK,98.0,102.0,2023-02-07 00:00:00
BKN,PHX,112.0,116.0,2023-02-07 00:00:00
MEM,CHI,104.0,89.0,2023-02-07 00:00:00
DEN,MIN,146.0,112.0,2023-02-07 00:00:00
WAS,CHA,118.0,104.0,2023-02-08 00:00:00
LAC,DAL,104.0,110.0,2023-02-08 00:00:00
POR,GSW,125.0,122.0,2023-02-08 00:00:00
CLE,DET,113.0,85.0,2023-02-08 00:00:00
UTA,MIN,118.0,143.0,2023-02-08 00:00:00
MIA,IND,116.0,111.0,2023-02-08 00:00:00
BOS,PHI,106.0,99.0,2023-02-08 00:00:00
TOR,SAS,112.0,98.0,2023-02-08 00:00:00
HOU,SAC,128.0,130.0,2023-02-08 00:00:00
ORL,DEN,115.0,104.0,2023-02-09 00:00:00
BKN,CHI,116.0,105.0,2023-02-09 00:00:00
ATL,PHX,116.0,107.0,2023-02-09 00:00:00
LAL,MIL,106.0,115.0,2023-02-09 00:00:00
LAC,MIL,106.0,119.0,2023-02-10 00:00:00
DET,SAS,138.0,131.0,2023-02-10 00:00:00
NOP,CLE,107.0,118.0,2023-02-10 00:00:00
PHI,NYK,119.0,108.0,2023-02-10 00:00:00
POR,OKC,129.0,138.0,2023-02-10 00:00:00
SAC,DAL,114.0,122.0,2023-02-10 00:00:00
MEM,MIN,128.0,107.0,2023-02-10 00:00:00
IND,PHX,104.0,117.0,2023-02-10 00:00:00
MIA,HOU,97.0,95.0,2023-02-10 00:00:00
BOS,CHA,127.0,116.0,2023-02-10 00:00:00
TOR,UTA,116.0,122.0,2023-02-10 00:00:00
GSW,LAL,103.0,109.0,2023-02-11 00:00:00
CLE,CHI,97.0,89.0,2023-02-11 00:00:00
NYK,UTA,126.0,120.0,2023-02-11 00:00:00
ORL,MIA,103.0,107.0,2023-02-11 00:00:00
ATL,SAS,125.0,106.0,2023-02-11 00:00:00
WAS,IND,127.0,113.0,2023-02-11 00:00:00
CHA,DEN,105.0,119.0,2023-02-11 00:00:00
SAC,DAL,133.0,128.0,2023-02-11 00:00:00
BKN,PHI,98.0,101.0,2023-02-11 00:00:00
TOR,DET,119.0,118.0,2023-02-12 00:00:00
BOS,MEM,119.0,109.0,2023-02-12 00:00:00
GSW,WAS,135.0,126.0,2023-02-13 00:00:00
POR,LAL,127.0,115.0,2023-02-13 00:00:00
DAL,MIN,121.0,124.0,2023-02-13 00:00:00
CLE,SAS,117.0,109.0,2023-02-13 00:00:00
CHI,ORL,91.0,100.0,2023-02-13 00:00:00
OKC,NOP,100.0,103.0,2023-02-13 00:00:00
NYK,BKN,124.0,106.0,2023-02-13 00:00:00
MIA,DEN,108.0,112.0,2023-02-13 00:00:00
CHA,ATL,144.0,138.0,2023-02-13 00:00:00
IND,UTA,117.0,123.0,2023-02-13 00:00:00
PHI,HOU,123.0,104.0,2023-02-13 00:00:00
PHX,SAC,120.0,109.0,2023-02-14 00:00:00
MIL,BOS,131.0,125.0,2023-02-14 00:00:00
POR,WAS,101.0,126.0,2023-02-14 00:00:00
LAC,GSW,134.0,124.0,2023-02-14 00:00:00
TOR,ORL,123.0,113.0,2023-02-14 00:00:00
LAL,NOP,120.0,102.0,2023-02-15 00:00:00
CHA,SAS,120.0,110.0,2023-02-15 00:00:00
DEN,DAL,118.0,109.0,2023-02-15 00:00:00
OKC,HOU,133.0,96.0,2023-02-15 00:00:00
IND,CHI,117.0,113.0,2023-02-15 00:00:00
MEM,UTA,117.0,111.0,2023-02-15 00:00:00
PHI,CLE,118.0,112.0,2023-02-15 00:00:00
ATL,NYK,101.0,122.0,2023-02-15 00:00:00
BKN,MIA,116.0,105.0,2023-02-15 00:00:00
BOS,DET,127.0,109.0,2023-02-15 00:00:00
CHI,MIL,100.0,112.0,2023-02-16 00:00:00
PHX,LAC,107.0,116.0,2023-02-16 00:00:00
MIN,WAS,106.0,114.0,2023-02-16 00:00:00
TOR,NOP,115.0,110.0,2023-02-23 00:00:00
UTA,OKC,120.0,119.0,2023-02-23 00:00:00
PHI,MEM,110.0,105.0,2023-02-23 00:00:00
ORL,DET,108.0,106.0,2023-02-23 00:00:00
SAC,POR,133.0,116.0,2023-02-23 00:00:00
LAL,GSW,124.0,111.0,2023-02-23 00:00:00
IND,BOS,138.0,142.0,2023-02-23 00:00:00
CLE,DEN,109.0,115.0,2023-02-23 00:00:00
DAL,SAS,142.0,116.0,2023-02-23 00:00:00
MIN,CHA,113.0,121.0,2023-02-24 00:00:00
LAC,SAC,175.0,176.0,2023-02-24 00:00:00
GSW,HOU,116.0,101.0,2023-02-24 00:00:00
PHX,OKC,124.0,115.0,2023-02-24 00:00:00
WAS,NYK,109.0,115.0,2023-02-24 00:00:00
ATL,CLE,136.0,119.0,2023-02-24 00:00:00
MIL,MIA,128.0,99.0,2023-02-24 00:00:00
CHI,BKN,131.0,87.0,2023-02-24 00:00:00
PHI,BOS,107.0,110.0,2023-02-25 00:00:00
UTA,SAS,118.0,102.0,2023-02-25 00:00:00
MEM,DEN,112.0,94.0,2023-02-25 00:00:00
NYK,NOP,128.0,106.0,2023-02-25 00:00:00
ORL,IND,108.0,121.0,2023-02-25 00:00:00
CHA,MIA,108.0,103.0,2023-02-25 00:00:00
DET,TOR,91.0,95.0,2023-02-25 00:00:00
OKC,SAC,115.0,124.0,2023-02-26 00:00:00
DEN,LAC,134.0,124.0,2023-02-26 00:00:00
POR,HOU,131.0,114.0,2023-02-26 00:00:00
GSW,MIN,109.0,104.0,2023-02-26 00:00:00
MIL,PHX,104.0,101.0,2023-02-26 00:00:00
CLE,TOR,118.0,93.0,2023-02-26 00:00:00
DAL,LAL,108.0,111.0,2023-02-26 00:00:00
ATL,BKN,129.0,127.0,2023-02-26 00:00:00
CHI,WAS,102.0,82.0,2023-02-26 00:00:00
PHI,MIA,99.0,101.0,2023-02-27 00:00:00
CHA,DET,117.0,106.0,2023-02-27 00:00:00
NOP,ORL,93.0,101.0,2023-02-27 00:00:00
NYK,BOS,109.0,94.0,2023-02-27 00:00:00
TOR,CHI,104.0,98.0,2023-02-28 00:00:00
UTA,SAS,94.0,102.0,2023-02-28 00:00:00
ATL,WAS,116.0,119.0,2023-02-28 00:00:00
MEM,LAL,121.0,109.0,2023-02-28 00:00:00
GSW,POR,123.0,105.0,2023-02-28 00:00:00
LAC,MIN,101.0,108.0,2023-02-28 00:00:00
DAL,IND,122.0,124.0,2023-02-28 00:00:00
BKN,MIL,104.0,118.0,2023-02-28 00:00:00
HOU,DEN,112.0,133.0,2023-02-28 00:00:00
OKC,SAC,117.0,123.0,2023-02-28 00:00:00
MIA,PHI,96.0,119.0,2023-03-01 00:00:00
NYK,BKN,142.0,118.0,2023-03-01 00:00:00
BOS,CLE,117.0,113.0,2023-03-01 00:00:00
HOU,MEM,99.0,113.0,2023-03-01 00:00:00
MIL,ORL,139.0,117.0,2023-03-01 00:00:00
CHA,PHX,91.0,105.0,2023-03-01 00:00:00
OKC,LAL,117.0,123.0,2023-03-01 00:00:00
DET,CHI,115.0,117.0,2023-03-01 00:00:00
POR,NOP,110.0,121.0,2023-03-01 00:00:00
GSW,LAC,115.0,91.0,2023-03-02 00:00:00
WAS,TOR,119.0,108.0,2023-03-02 00:00:00
SAS,IND,110.0,99.0,2023-03-02 00:00:00
DAL,PHI,133.0,126.0,2023-03-02 00:00:00
LAL,MIN,102.0,110.0,2023-03-03 00:00:00
DEN,MEM,113.0,97.0,2023-03-03 00:00:00
GSW,NOP,108.0,99.0,2023-03-03 00:00:00
SAC,LAC,128.0,127.0,2023-03-03 00:00:00
BOS,BKN,105.0,115.0,2023-03-03 00:00:00
OKC,UTA,130.0,103.0,2023-03-03 00:00:00
CHI,PHX,104.0,125.0,2023-03-03 00:00:00
MIA,NYK,120.0,122.0,2023-03-03 00:00:00
ATL,POR,129.0,111.0,2023-03-03 00:00:00
CHA,ORL,106.0,117.0,2023-03-03 00:00:00
WAS,TOR,109.0,116.0,2023-03-04 00:00:00
CLE,DET,114.0,90.0,2023-03-04 00:00:00
MIA,ATL,117.0,109.0,2023-03-04 00:00:00
MIL,PHI,130.0,133.0,2023-03-04 00:00:00
SAC,MIN,134.0,138.0,2023-03-04 00:00:00
SAS,HOU,110.0,122.0,2023-03-04 00:00:00
BOS,NYK,129.0,131.0,2023-03-05 00:00:00
WAS,MIL,111.0,117.0,2023-03-05 00:00:00
HOU,SAS,142.0,110.0,2023-03-05 00:00:00
OKC,UTA,129.0,119.0,2023-03-05 00:00:00
ORL,POR,119.0,122.0,2023-03-05 00:00:00
BKN,CHA,102.0,86.0,2023-03-05 00:00:00
LAL,GSW,113.0,105.0,2023-03-05 00:00:00
