team_abbreviation_home,team_abbreviation_away,pts_home,pts_away,game_date
WAS,PHI,96.0,117.0,2021-12-26 00:00:00
SAS,DET,144.0,109.0,2021-12-26 00:00:00
CHI,IND,113.0,105.0,2021-12-26 00:00:00
MIA,ORL,93.0,83.0,2021-12-26 00:00:00
OKC,NOP,117.0,112.0,2021-12-26 00:00:00
SAC,MEM,102.0,127.0,2021-12-26 00:00:00
LAC,DEN,100.0,103.0,2021-12-26 00:00:00
CLE,TOR,144.0,99.0,2021-12-26 00:00:00
CHA,HOU,123.0,99.0,2021-12-27 00:00:00
PHX,MEM,113.0,114.0,2021-12-27 00:00:00
POR,DAL,117.0,132.0,2021-12-27 00:00:00
LAC,BKN,108.0,124.0,2021-12-27 00:00:00
ATL,CHI,118.0,130.0,2021-12-27 00:00:00
SAS,UTA,104.0,110.0,2021-12-27 00:00:00
MIN,BOS,108.0,103.0,2021-12-27 00:00:00
TOR,PHI,109.0,114.0,2021-12-28 00:00:00
HOU,LAL,123.0,132.0,2021-12-28 00:00:00
SAC,OKC,117.0,111.0,2021-12-28 00:00:00
MIN,NYK,88.0,96.0,2021-12-28 00:00:00
NOP,CLE,108.0,104.0,2021-12-28 00:00:00
GSW,DEN,86.0,89.0,2021-12-28 00:00:00
MIA,WAS,119.0,112.0,2021-12-28 00:00:00
ORL,MIL,110.0,127.0,2021-12-28 00:00:00
BOS,LAC,82.0,91.0,2021-12-29 00:00:00
SAC,DAL,95.0,94.0,2021-12-29 00:00:00
POR,UTA,105.0,120.0,2021-12-29 00:00:00
PHX,OKC,115.0,97.0,2021-12-29 00:00:00
MEM,LAL,104.0,99.0,2021-12-29 00:00:00
CHI,ATL,131.0,117.0,2021-12-29 00:00:00
IND,CHA,108.0,116.0,2021-12-29 00:00:00
DET,NYK,85.0,94.0,2021-12-29 00:00:00
ORL,MIL,118.0,136.0,2021-12-30 00:00:00
BKN,PHI,102.0,110.0,2021-12-30 00:00:00
WAS,CLE,110.0,93.0,2021-12-30 00:00:00
HOU,MIA,110.0,120.0,2021-12-31 00:00:00
TOR,LAC,116.0,108.0,2021-12-31 00:00:00
SAC,DAL,96.0,112.0,2021-12-31 00:00:00
OKC,NYK,95.0,80.0,2021-12-31 00:00:00
IND,CHI,106.0,108.0,2021-12-31 00:00:00
BOS,PHX,123.0,108.0,2021-12-31 00:00:00
CLE,ATL,118.0,121.0,2021-12-31 00:00:00
MEM,SAS,118.0,105.0,2021-12-31 00:00:00
LAL,POR,139.0,106.0,2021-12-31 00:00:00
UTA,MIN,120.0,108.0,2021-12-31 00:00:00
WAS,CHI,119.0,120.0,2022-01-01 00:00:00
HOU,DEN,111.0,124.0,2022-01-01 00:00:00
MIL,NOP,136.0,113.0,2022-01-01 00:00:00
UTA,GSW,116.0,123.0,2022-01-01 00:00:00
DET,SAS,117.0,116.0,2022-01-01 00:00:00
BKN,LAC,116.0,120.0,2022-01-01 00:00:00
CHA,PHX,99.0,133.0,2022-01-02 00:00:00
CLE,IND,108.0,104.0,2022-01-02 00:00:00
SAC,MIA,115.0,113.0,2022-01-02 00:00:00
OKC,DAL,86.0,95.0,2022-01-02 00:00:00
LAL,MIN,108.0,103.0,2022-01-02 00:00:00
TOR,NYK,120.0,105.0,2022-01-02 00:00:00
BOS,ORL,116.0,111.0,2022-01-02 00:00:00
WAS,CHA,124.0,121.0,2022-01-03 00:00:00
PHI,HOU,133.0,113.0,2022-01-03 00:00:00
BKN,MEM,104.0,118.0,2022-01-03 00:00:00
MIL,DET,106.0,115.0,2022-01-03 00:00:00
CHI,ORL,102.0,98.0,2022-01-03 00:00:00
NOP,UTA,104.0,115.0,2022-01-03 00:00:00
DAL,DEN,103.0,89.0,2022-01-03 00:00:00
POR,ATL,136.0,131.0,2022-01-03 00:00:00
LAC,MIN,104.0,122.0,2022-01-03 00:00:00
GSW,MIA,115.0,108.0,2022-01-03 00:00:00
NOP,PHX,110.0,123.0,2022-01-04 00:00:00
TOR,SAS,129.0,104.0,2022-01-04 00:00:00
CLE,MEM,106.0,110.0,2022-01-04 00:00:00
LAL,SAC,122.0,114.0,2022-01-04 00:00:00
NYK,IND,104.0,94.0,2022-01-04 00:00:00
BOS,SAS,97.0,99.0,2022-01-05 00:00:00
IND,BKN,121.0,129.0,2022-01-05 00:00:00
MIL,TOR,111.0,117.0,2022-01-05 00:00:00
MIN,OKC,98.0,90.0,2022-01-05 00:00:00
DEN,UTA,109.0,115.0,2022-01-05 00:00:00
DAL,GSW,99.0,82.0,2022-01-05 00:00:00
CHA,DET,140.0,111.0,2022-01-05 00:00:00
ORL,PHI,106.0,116.0,2022-01-05 00:00:00
SAC,ATL,102.0,108.0,2022-01-05 00:00:00
POR,MIA,109.0,115.0,2022-01-05 00:00:00
WAS,HOU,111.0,114.0,2022-01-05 00:00:00
NOP,GSW,101.0,96.0,2022-01-06 00:00:00
NYK,BOS,108.0,105.0,2022-01-06 00:00:00
PHX,LAC,106.0,89.0,2022-01-06 00:00:00
MEM,DET,118.0,88.0,2022-01-06 00:00:00
LAL,ATL,134.0,118.0,2022-01-07 00:00:00
PHI,SAS,119.0,100.0,2022-01-07 00:00:00
DEN,SAC,121.0,111.0,2022-01-07 00:00:00
HOU,DAL,106.0,130.0,2022-01-07 00:00:00
BKN,MIL,109.0,121.0,2022-01-07 00:00:00
OKC,MIN,105.0,135.0,2022-01-07 00:00:00
CHI,WAS,130.0,122.0,2022-01-07 00:00:00
POR,CLE,101.0,114.0,2022-01-07 00:00:00
TOR,UTA,122.0,108.0,2022-01-07 00:00:00
LAC,MEM,108.0,123.0,2022-01-08 00:00:00
PHX,MIA,100.0,123.0,2022-01-08 00:00:00
BOS,NYK,99.0,75.0,2022-01-08 00:00:00
CHA,MIL,114.0,106.0,2022-01-08 00:00:00
DET,ORL,97.0,92.0,2022-01-08 00:00:00
IND,UTA,125.0,113.0,2022-01-08 00:00:00
TOR,NOP,105.0,101.0,2022-01-09 00:00:00
LAL,MEM,119.0,127.0,2022-01-09 00:00:00
POR,SAC,103.0,88.0,2022-01-09 00:00:00
LAC,ATL,106.0,93.0,2022-01-09 00:00:00
GSW,CLE,96.0,82.0,2022-01-09 00:00:00
DAL,CHI,113.0,99.0,2022-01-09 00:00:00
BKN,SAS,121.0,119.0,2022-01-09 00:00:00
ORL,WAS,100.0,102.0,2022-01-09 00:00:00
HOU,MIN,123.0,141.0,2022-01-09 00:00:00
OKC,DEN,95.0,99.0,2022-01-09 00:00:00
BOS,IND,101.0,98.0,2022-01-10 00:00:00
SAC,CLE,108.0,109.0,2022-01-10 00:00:00
POR,BKN,114.0,108.0,2022-01-10 00:00:00
CHA,MIL,103.0,99.0,2022-01-10 00:00:00
NYK,SAS,111.0,96.0,2022-01-10 00:00:00
HOU,PHI,91.0,111.0,2022-01-10 00:00:00
DET,UTA,126.0,116.0,2022-01-10 00:00:00
TOR,PHX,95.0,99.0,2022-01-11 00:00:00
MEM,GSW,116.0,108.0,2022-01-11 00:00:00
CHI,DET,133.0,87.0,2022-01-11 00:00:00
WAS,OKC,122.0,118.0,2022-01-11 00:00:00
LAC,DEN,87.0,85.0,2022-01-11 00:00:00
NOP,MIN,128.0,125.0,2022-01-11 00:00:00
SAC,LAL,125.0,116.0,2022-01-12 00:00:00
WAS,ORL,112.0,106.0,2022-01-12 00:00:00
NYK,DAL,108.0,85.0,2022-01-12 00:00:00
UTA,CLE,91.0,111.0,2022-01-12 00:00:00
CHI,BKN,112.0,138.0,2022-01-12 00:00:00
PHI,CHA,98.0,109.0,2022-01-12 00:00:00
IND,BOS,100.0,119.0,2022-01-12 00:00:00
ATL,MIA,91.0,115.0,2022-01-12 00:00:00
SAS,HOU,124.0,128.0,2022-01-12 00:00:00
DEN,POR,140.0,108.0,2022-01-13 00:00:00
MEM,MIN,116.0,108.0,2022-01-13 00:00:00
MIL,GSW,118.0,99.0,2022-01-13 00:00:00
BKN,OKC,109.0,130.0,2022-01-13 00:00:00
NOP,LAC,113.0,89.0,2022-01-13 00:00:00
DET,TOR,103.0,87.0,2022-01-14 00:00:00
MIA,ATL,124.0,118.0,2022-01-14 00:00:00
SAS,CLE,109.0,114.0,2022-01-14 00:00:00
MEM,DAL,85.0,112.0,2022-01-14 00:00:00
PHI,BOS,111.0,99.0,2022-01-14 00:00:00
CHI,GSW,96.0,138.0,2022-01-14 00:00:00
IND,PHX,94.0,112.0,2022-01-14 00:00:00
SAC,HOU,126.0,114.0,2022-01-14 00:00:00
CHA,ORL,109.0,116.0,2022-01-14 00:00:00
WAS,POR,110.0,115.0,2022-01-15 00:00:00
MIL,TOR,96.0,103.0,2022-01-15 00:00:00
BKN,NOP,120.0,105.0,2022-01-15 00:00:00
MIA,PHI,98.0,109.0,2022-01-15 00:00:00
ATL,NYK,108.0,117.0,2022-01-15 00:00:00
OKC,CLE,102.0,107.0,2022-01-15 00:00:00
SAS,LAC,101.0,94.0,2022-01-15 00:00:00
BOS,CHI,114.0,112.0,2022-01-15 00:00:00
DEN,LAL,133.0,96.0,2022-01-15 00:00:00
DAL,ORL,108.0,92.0,2022-01-15 00:00:00
SAC,HOU,112.0,118.0,2022-01-16 00:00:00
DET,PHX,108.0,135.0,2022-01-16 00:00:00
DEN,UTA,102.0,125.0,2022-01-16 00:00:00
MIN,GSW,119.0,99.0,2022-01-16 00:00:00
DAL,OKC,104.0,102.0,2022-01-17 00:00:00
MEM,CHI,119.0,106.0,2022-01-17 00:00:00
CLE,BKN,114.0,107.0,2022-01-17 00:00:00
NYK,CHA,87.0,97.0,2022-01-17 00:00:00
ATL,MIL,121.0,114.0,2022-01-17 00:00:00
WAS,PHI,117.0,98.0,2022-01-17 00:00:00
LAC,IND,139.0,133.0,2022-01-17 00:00:00
LAL,UTA,101.0,95.0,2022-01-17 00:00:00
BOS,NOP,104.0,92.0,2022-01-17 00:00:00
SAS,PHX,107.0,121.0,2022-01-17 00:00:00
ORL,POR,88.0,98.0,2022-01-17 00:00:00
MIA,TOR,104.0,99.0,2022-01-17 00:00:00
NYK,MIN,110.0,112.0,2022-01-18 00:00:00
GSW,DET,102.0,86.0,2022-01-18 00:00:00
MIA,POR,104.0,92.0,2022-01-19 00:00:00
LAL,IND,104.0,111.0,2022-01-19 00:00:00
DEN,LAC,130.0,128.0,2022-01-19 00:00:00
WAS,BKN,118.0,119.0,2022-01-19 00:00:00
PHI,ORL,123.0,110.0,2022-01-19 00:00:00
SAC,DET,131.0,133.0,2022-01-19 00:00:00
UTA,HOU,111.0,116.0,2022-01-19 00:00:00
DAL,TOR,102.0,98.0,2022-01-19 00:00:00
SAS,OKC,118.0,96.0,2022-01-19 00:00:00
MIL,MEM,126.0,114.0,2022-01-19 00:00:00
BOS,CHA,102.0,111.0,2022-01-19 00:00:00
CHI,CLE,117.0,104.0,2022-01-19 00:00:00
ATL,MIN,134.0,122.0,2022-01-19 00:00:00
NYK,NOP,91.0,102.0,2022-01-20 00:00:00
DAL,PHX,101.0,109.0,2022-01-20 00:00:00
GSW,IND,117.0,121.0,2022-01-20 00:00:00
UTA,DET,111.0,101.0,2022-01-21 00:00:00
WAS,TOR,105.0,109.0,2022-01-21 00:00:00
PHI,LAC,101.0,102.0,2022-01-21 00:00:00
ORL,LAL,105.0,116.0,2022-01-21 00:00:00
ATL,MIA,110.0,108.0,2022-01-21 00:00:00
BOS,POR,105.0,109.0,2022-01-21 00:00:00
CHA,OKC,121.0,98.0,2022-01-21 00:00:00
SAS,BKN,102.0,117.0,2022-01-21 00:00:00
MIL,CHI,94.0,90.0,2022-01-21 00:00:00
DEN,MEM,118.0,122.0,2022-01-21 00:00:00
GSW,HOU,105.0,103.0,2022-01-21 00:00:00
CLE,OKC,94.0,87.0,2022-01-22 00:00:00
PHX,IND,113.0,103.0,2022-01-22 00:00:00
MIL,SAC,133.0,127.0,2022-01-22 00:00:00
SAS,PHI,109.0,115.0,2022-01-23 00:00:00
CHA,ATL,91.0,113.0,2022-01-23 00:00:00
ORL,CHI,114.0,95.0,2022-01-23 00:00:00
MIA,LAL,113.0,107.0,2022-01-23 00:00:00
GSW,UTA,94.0,92.0,2022-01-23 00:00:00
WAS,BOS,87.0,116.0,2022-01-23 00:00:00
TOR,POR,105.0,114.0,2022-01-23 00:00:00
DEN,DET,117.0,111.0,2022-01-23 00:00:00
NYK,LAC,110.0,102.0,2022-01-23 00:00:00
DAL,MEM,104.0,91.0,2022-01-23 00:00:00
MIN,BKN,136.0,125.0,2022-01-23 00:00:00
NOP,IND,117.0,113.0,2022-01-24 00:00:00
PHX,UTA,115.0,109.0,2022-01-24 00:00:00
OKC,CHI,110.0,111.0,2022-01-24 00:00:00
CLE,NYK,95.0,93.0,2022-01-24 00:00:00
BKN,LAL,96.0,106.0,2022-01-25 00:00:00
POR,MIN,107.0,109.0,2022-01-25 00:00:00
GSW,DAL,130.0,92.0,2022-01-25 00:00:00
HOU,SAS,104.0,134.0,2022-01-25 00:00:00
PHI,NOP,117.0,107.0,2022-01-25 00:00:00
WAS,LAC,115.0,116.0,2022-01-25 00:00:00
BOS,SAC,128.0,75.0,2022-01-25 00:00:00
DET,DEN,105.0,110.0,2022-01-25 00:00:00
TOR,CHA,125.0,113.0,2022-01-25 00:00:00
UTA,PHX,97.0,105.0,2022-01-26 00:00:00
ATL,SAC,121.0,104.0,2022-01-26 00:00:00
POR,DAL,112.0,132.0,2022-01-26 00:00:00
SAS,MEM,110.0,118.0,2022-01-26 00:00:00
BKN,DEN,118.0,124.0,2022-01-26 00:00:00
CHI,TOR,111.0,105.0,2022-01-26 00:00:00
MIA,NYK,110.0,96.0,2022-01-26 00:00:00
ORL,LAC,102.0,111.0,2022-01-26 00:00:00
IND,CHA,126.0,158.0,2022-01-26 00:00:00
CLE,MIL,115.0,99.0,2022-01-26 00:00:00
GSW,MIN,124.0,115.0,2022-01-27 00:00:00
PHI,LAL,105.0,87.0,2022-01-27 00:00:00
OKC,IND,110.0,113.0,2022-01-28 00:00:00
MEM,UTA,119.0,109.0,2022-01-28 00:00:00
ORL,DET,119.0,103.0,2022-01-28 00:00:00
ATL,BOS,108.0,92.0,2022-01-28 00:00:00
CHA,LAL,117.0,114.0,2022-01-28 00:00:00
HOU,POR,110.0,125.0,2022-01-28 00:00:00
NOP,DEN,105.0,116.0,2022-01-28 00:00:00
MIA,LAC,121.0,114.0,2022-01-28 00:00:00
SAS,CHI,131.0,122.0,2022-01-28 00:00:00
PHX,MIN,134.0,124.0,2022-01-28 00:00:00
MIL,NYK,123.0,108.0,2022-01-28 00:00:00
PHI,SAC,103.0,101.0,2022-01-29 00:00:00
MEM,WAS,115.0,95.0,2022-01-29 00:00:00
DAL,IND,132.0,105.0,2022-01-29 00:00:00
MIA,TOR,120.0,124.0,2022-01-29 00:00:00
NOP,BOS,97.0,107.0,2022-01-29 00:00:00
GSW,BKN,110.0,106.0,2022-01-29 00:00:00
CHI,POR,130.0,116.0,2022-01-30 00:00:00
ATL,LAL,129.0,121.0,2022-01-30 00:00:00
CHA,LAC,90.0,115.0,2022-01-30 00:00:00
MIL,DEN,100.0,136.0,2022-01-30 00:00:00
ORL,DAL,110.0,108.0,2022-01-30 00:00:00
MIN,UTA,126.0,106.0,2022-01-30 00:00:00
DET,CLE,115.0,105.0,2022-01-30 00:00:00
PHX,SAS,115.0,110.0,2022-01-30 00:00:00
CLE,NOP,93.0,90.0,2022-01-31 00:00:00
IND,LAC,122.0,116.0,2022-01-31 00:00:00
PHI,MEM,122.0,119.0,2022-01-31 00:00:00
ATL,TOR,100.0,106.0,2022-01-31 00:00:00
NYK,SAC,116.0,96.0,2022-01-31 00:00:00
BOS,MIA,122.0,92.0,2022-01-31 00:00:00
OKC,POR,98.0,81.0,2022-01-31 00:00:00
HOU,GSW,108.0,122.0,2022-01-31 00:00:00
CHI,ORL,126.0,115.0,2022-02-01 00:00:00
TOR,MIA,110.0,106.0,2022-02-01 00:00:00
MIL,WAS,112.0,98.0,2022-02-01 00:00:00
DET,NOP,101.0,111.0,2022-02-01 00:00:00
SAS,GSW,120.0,124.0,2022-02-01 00:00:00
MIN,DEN,130.0,115.0,2022-02-01 00:00:00
PHX,BKN,121.0,111.0,2022-02-01 00:00:00
PHI,WAS,103.0,106.0,2022-02-02 00:00:00
IND,ORL,118.0,119.0,2022-02-02 00:00:00
BOS,CHA,113.0,107.0,2022-02-02 00:00:00
NYK,MEM,108.0,120.0,2022-02-02 00:00:00
HOU,CLE,115.0,104.0,2022-02-02 00:00:00
DAL,OKC,114.0,120.0,2022-02-02 00:00:00
SAC,BKN,112.0,101.0,2022-02-02 00:00:00
UTA,DEN,108.0,104.0,2022-02-02 00:00:00
LAL,POR,99.0,94.0,2022-02-02 00:00:00
GSW,SAC,126.0,114.0,2022-02-03 00:00:00
LAC,LAL,111.0,110.0,2022-02-03 00:00:00
ATL,PHX,124.0,115.0,2022-02-03 00:00:00
SAS,MIA,95.0,112.0,2022-02-03 00:00:00
DET,MIN,117.0,128.0,2022-02-03 00:00:00
TOR,CHI,127.0,120.0,2022-02-03 00:00:00
UTA,BKN,125.0,102.0,2022-02-04 00:00:00
CHA,CLE,101.0,102.0,2022-02-04 00:00:00
SAS,HOU,131.0,106.0,2022-02-04 00:00:00
DAL,PHI,107.0,98.0,2022-02-04 00:00:00
POR,OKC,93.0,96.0,2022-02-04 00:00:00
DET,BOS,93.0,102.0,2022-02-04 00:00:00
IND,CHI,115.0,122.0,2022-02-04 00:00:00
DEN,NOP,105.0,113.0,2022-02-04 00:00:00
TOR,ATL,125.0,114.0,2022-02-04 00:00:00
WAS,PHX,80.0,95.0,2022-02-05 00:00:00
ORL,MEM,115.0,135.0,2022-02-05 00:00:00
CHA,MIA,86.0,104.0,2022-02-05 00:00:00
POR,MIL,108.0,137.0,2022-02-05 00:00:00
SAC,OKC,113.0,103.0,2022-02-05 00:00:00
LAL,NYK,122.0,115.0,2022-02-05 00:00:00
MIN,DET,118.0,105.0,2022-02-06 00:00:00
CHI,PHI,108.0,119.0,2022-02-06 00:00:00
DAL,ATL,103.0,94.0,2022-02-06 00:00:00
LAC,MIL,113.0,137.0,2022-02-06 00:00:00
DEN,BKN,124.0,104.0,2022-02-06 00:00:00
CLE,IND,98.0,85.0,2022-02-06 00:00:00
HOU,NOP,107.0,120.0,2022-02-06 00:00:00
ORL,BOS,83.0,116.0,2022-02-06 00:00:00
UTA,NYK,113.0,104.0,2022-02-07 00:00:00
CHI,PHX,124.0,127.0,2022-02-07 00:00:00
OKC,GSW,98.0,110.0,2022-02-07 00:00:00
CHA,TOR,101.0,116.0,2022-02-07 00:00:00
WAS,MIA,100.0,121.0,2022-02-07 00:00:00
NOP,HOU,110.0,97.0,2022-02-08 00:00:00
MEM,LAC,135.0,109.0,2022-02-08 00:00:00
ATL,IND,133.0,112.0,2022-02-08 00:00:00
SAC,MIN,114.0,134.0,2022-02-08 00:00:00
POR,ORL,95.0,113.0,2022-02-08 00:00:00
PHI,PHX,109.0,114.0,2022-02-08 00:00:00
LAL,MIL,116.0,131.0,2022-02-08 00:00:00
BKN,BOS,91.0,126.0,2022-02-08 00:00:00
DAL,DET,116.0,86.0,2022-02-08 00:00:00
DEN,NYK,132.0,115.0,2022-02-08 00:00:00
POR,LAL,107.0,105.0,2022-02-09 00:00:00
UTA,GSW,111.0,85.0,2022-02-09 00:00:00
CHA,CHI,109.0,121.0,2022-02-09 00:00:00
OKC,TOR,98.0,117.0,2022-02-09 00:00:00
SAC,MIN,132.0,119.0,2022-02-09 00:00:00
CLE,SAS,105.0,92.0,2022-02-09 00:00:00
NOP,MIA,97.0,112.0,2022-02-10 00:00:00
HOU,TOR,120.0,139.0,2022-02-10 00:00:00
DET,MEM,107.0,132.0,2022-02-10 00:00:00
GSW,NYK,114.0,116.0,2022-02-10 00:00:00
WAS,BKN,113.0,112.0,2022-02-10 00:00:00
PHX,MIL,131.0,107.0,2022-02-10 00:00:00
DAL,LAC,112.0,105.0,2022-02-10 00:00:00
UTA,ORL,114.0,99.0,2022-02-11 00:00:00
CHI,MIN,134.0,122.0,2022-02-11 00:00:00
BOS,DEN,108.0,102.0,2022-02-11 00:00:00
ATL,SAS,121.0,136.0,2022-02-11 00:00:00
DET,CHA,119.0,141.0,2022-02-11 00:00:00
IND,CLE,113.0,120.0,2022-02-11 00:00:00
PHI,OKC,100.0,87.0,2022-02-11 00:00:00
DAL,LAC,97.0,99.0,2022-02-12 00:00:00
CHI,OKC,106.0,101.0,2022-02-12 00:00:00
MIA,BKN,115.0,111.0,2022-02-12 00:00:00
PHX,ORL,132.0,105.0,2022-02-12 00:00:00
GSW,LAL,117.0,115.0,2022-02-12 00:00:00
POR,NYK,112.0,103.0,2022-02-12 00:00:00
TOR,DEN,109.0,110.0,2022-02-12 00:00:00
PHI,CLE,103.0,93.0,2022-02-12 00:00:00
CHA,MEM,118.0,125.0,2022-02-12 00:00:00
NOP,SAS,114.0,124.0,2022-02-12 00:00:00
WAS,SAC,110.0,123.0,2022-02-12 00:00:00
IND,MIN,120.0,129.0,2022-02-13 00:00:00
BOS,ATL,105.0,95.0,2022-02-13 00:00:00
DEN,ORL,121.0,111.0,2022-02-14 00:00:00
CHI,SAS,120.0,109.0,2022-02-14 00:00:00
LAC,GSW,119.0,104.0,2022-02-14 00:00:00
UTA,HOU,135.0,101.0,2022-02-14 00:00:00
NOP,TOR,120.0,90.0,2022-02-14 00:00:00
MIL,POR,107.0,122.0,2022-02-14 00:00:00
BKN,SAC,109.0,85.0,2022-02-14 00:00:00
WAS,DET,103.0,94.0,2022-02-14 00:00:00
NYK,OKC,123.0,127.0,2022-02-14 00:00:00
MIN,CHA,126.0,120.0,2022-02-15 00:00:00
PHX,LAC,103.0,96.0,2022-02-15 00:00:00
MIA,DAL,99.0,107.0,2022-02-15 00:00:00
MIL,IND,128.0,119.0,2022-02-15 00:00:00
NOP,MEM,109.0,121.0,2022-02-15 00:00:00
PHI,BOS,87.0,135.0,2022-02-15 00:00:00
ATL,CLE,124.0,116.0,2022-02-15 00:00:00
MEM,POR,119.0,123.0,2022-02-16 00:00:00
NYK,BKN,106.0,111.0,2022-02-16 00:00:00
LAL,UTA,106.0,101.0,2022-02-16 00:00:00
ORL,ATL,109.0,130.0,2022-02-16 00:00:00
BOS,DET,111.0,112.0,2022-02-16 00:00:00
IND,WAS,113.0,108.0,2022-02-16 00:00:00
OKC,SAS,106.0,114.0,2022-02-16 00:00:00
CHI,SAC,125.0,118.0,2022-02-16 00:00:00
MIN,TOR,91.0,103.0,2022-02-16 00:00:00
GSW,DEN,116.0,117.0,2022-02-16 00:00:00
PHX,HOU,124.0,121.0,2022-02-16 00:00:00
NOP,DAL,118.0,125.0,2022-02-17 00:00:00
CHA,MIA,107.0,111.0,2022-02-17 00:00:00
MIL,PHI,120.0,123.0,2022-02-17 00:00:00
LAC,HOU,142.0,111.0,2022-02-17 00:00:00
BKN,WAS,103.0,117.0,2022-02-17 00:00:00
SAC,DEN,110.0,128.0,2022-02-24 00:00:00
BKN,BOS,106.0,129.0,2022-02-24 00:00:00
POR,GSW,95.0,132.0,2022-02-24 00:00:00
DET,CLE,106.0,103.0,2022-02-24 00:00:00
CHI,ATL,112.0,108.0,2022-02-24 00:00:00
MIN,MEM,119.0,114.0,2022-02-24 00:00:00
OKC,PHX,104.0,124.0,2022-02-24 00:00:00
CHA,TOR,125.0,93.0,2022-02-25 00:00:00
PHX,NOP,102.0,117.0,2022-02-25 00:00:00
LAL,LAC,102.0,105.0,2022-02-25 00:00:00
ORL,HOU,119.0,111.0,2022-02-25 00:00:00
WAS,SAS,153.0,157.0,2022-02-25 00:00:00
NYK,MIA,100.0,115.0,2022-02-25 00:00:00
MIN,PHI,102.0,133.0,2022-02-25 00:00:00
IND,OKC,125.0,129.0,2022-02-25 00:00:00
UTA,DAL,114.0,109.0,2022-02-25 00:00:00
MIA,SAS,133.0,129.0,2022-02-26 00:00:00
CHI,MEM,110.0,116.0,2022-02-26 00:00:00
MIL,BKN,123.0,126.0,2022-02-26 00:00:00
ATL,TOR,127.0,100.0,2022-02-26 00:00:00
CLE,WAS,92.0,86.0,2022-02-26 00:00:00
DEN,SAC,115.0,110.0,2022-02-26 00:00:00
DET,BOS,104.0,113.0,2022-02-26 00:00:00
GSW,DAL,101.0,107.0,2022-02-27 00:00:00
PHX,UTA,114.0,118.0,2022-02-27 00:00:00
POR,DEN,92.0,124.0,2022-02-27 00:00:00
IND,BOS,128.0,107.0,2022-02-27 00:00:00
NYK,PHI,109.0,125.0,2022-02-27 00:00:00
LAL,NOP,95.0,123.0,2022-02-27 00:00:00
CHA,DET,126.0,127.0,2022-02-27 00:00:00
HOU,LAC,98.0,99.0,2022-02-27 00:00:00
CLE,MIN,122.0,127.0,2022-02-28 00:00:00
MEM,SAS,118.0,105.0,2022-02-28 00:00:00
ORL,IND,119.0,103.0,2022-02-28 00:00:00
MIL,CHA,130.0,106.0,2022-02-28 00:00:00
OKC,SAC,110.0,131.0,2022-02-28 00:00:00
MIA,CHI,112.0,99.0,2022-02-28 00:00:00
BKN,TOR,97.0,133.0,2022-02-28 00:00:00
BOS,ATL,107.0,98.0,2022-03-01 00:00:00
TOR,BKN,109.0,108.0,2022-03-01 00:00:00
WAS,DET,116.0,113.0,2022-03-01 00:00:00
LAL,DAL,104.0,109.0,2022-03-01 00:00:00
HOU,LAC,100.0,113.0,2022-03-01 00:00:00
MIN,GSW,129.0,114.0,2022-03-01 00:00:00
PHI,NYK,123.0,108.0,2022-03-02 00:00:00
MIL,MIA,120.0,119.0,2022-03-02 00:00:00
ORL,IND,114.0,122.0,2022-03-02 00:00:00
HOU,UTA,127.0,132.0,2022-03-02 00:00:00
NOP,SAC,125.0,95.0,2022-03-02 00:00:00
DEN,OKC,107.0,119.0,2022-03-02 00:00:00
CLE,CHA,98.0,119.0,2022-03-02 00:00:00
PHX,POR,120.0,90.0,2022-03-02 00:00:00
TOR,DET,106.0,108.0,2022-03-03 00:00:00
BKN,MIA,107.0,113.0,2022-03-03 00:00:00
DAL,GSW,122.0,113.0,2022-03-03 00:00:00
SAS,SAC,112.0,115.0,2022-03-03 00:00:00
BOS,MEM,120.0,107.0,2022-03-03 00:00:00
ATL,CHI,130.0,124.0,2022-03-03 00:00:00
LAC,LAL,132.0,111.0,2022-03-03 00:00:00
CHI,MIL,112.0,118.0,2022-03-04 00:00:00
OKC,MIN,101.0,138.0,2022-03-04 00:00:00
DEN,HOU,116.0,101.0,2022-03-04 00:00:00
TOR,ORL,97.0,103.0,2022-03-04 00:00:00
DET,IND,111.0,106.0,2022-03-04 00:00:00
WAS,ATL,114.0,117.0,2022-03-04 00:00:00
PHI,CLE,125.0,119.0,2022-03-04 00:00:00
NOP,UTA,124.0,90.0,2022-03-04 00:00:00
PHX,NYK,115.0,114.0,2022-03-04 00:00:00
MIN,POR,135.0,121.0,2022-03-05 00:00:00
CHA,SAS,123.0,117.0,2022-03-05 00:00:00
DAL,SAC,114.0,113.0,2022-03-05 00:00:00
LAL,GSW,124.0,116.0,2022-03-05 00:00:00
MIA,PHI,99.0,82.0,2022-03-05 00:00:00
MEM,ORL,124.0,96.0,2022-03-05 00:00:00
DEN,NOP,138.0,130.0,2022-03-06 00:00:00
LAC,NYK,93.0,116.0,2022-03-06 00:00:00
BOS,BKN,126.0,120.0,2022-03-06 00:00:00
CLE,TOR,104.0,96.0,2022-03-06 00:00:00
HOU,MEM,123.0,112.0,2022-03-06 00:00:00
MIL,PHX,132.0,122.0,2022-03-06 00:00:00
WAS,IND,133.0,123.0,2022-03-06 00:00:00
OKC,UTA,103.0,116.0,2022-03-06 00:00:00
DET,ATL,113.0,110.0,2022-03-07 00:00:00
DEN,GSW,131.0,124.0,2022-03-07 00:00:00
MIN,POR,124.0,81.0,2022-03-07 00:00:00
